background.cpgs	CpG.coordinate	Chr.hg19	Start.hg19	End.hg19	CpG_Names	amplicon	Type.of.amplicon	S1.mean	S2.mean	S3.mean	S4.mean	NBC.mean	GC.mean	MBC.mean	PB.mean	diff.NBC.MB	diff.NBC.MB.conf	
414	cg24411075	chr1.158149705.158149706	chr1	158149705	158149706	B.cell.diff.308	AMPL130640	CpG.B.cell.diff	0.745284947511372	0.774125374363614	0.688603703462594	0.623632734818643	0.068922542129791	0.064610501402284	0.070924417928064	0.06589221426331	FALSE	FALSE
415	cg24513571	chr12.6486598.6486599	chr12	6486598	6486599	B.cell.diff.441	AMPL131059	CpG.B.cell.diff	0.697523994553462	0.489043840475131	0.440601859951261	0.465966556369237	0.326366394863379	0.323137459276459	0.361993968491361	0.32064158663284	FALSE	FALSE
416	cg24566261	chr6.30854164.30854165	chr6	30854164	30854165	B.cell.diff.400	AMPL130834	CpG.B.cell.diff	0.298441141646189	0.305779965106505	0.298586161605117	0.277757952519149	0.5340470280854	0.565742212202007	0.617128964669379	0.544682356420645	FALSE	FALSE
417	cg24614854	chr2.65356625.65356626	chr2	65356625	65356626	always.unmeth.B.38	AMPL202257	CpG.always.unmeth.B	0.037300514585034	0.040354708809042	0.035593812163944	0.038524873781743	0.041142718962325	0.036360675478093	0.037618921309169	0.038640586484607	NA	NA
418	cg24635860	chr1.37939423.37939424	chr1	37939423	37939424	B.cell.diff.119	AMPL130622	CpG.B.cell.diff	0.509115572960662	0.5424514578825	0.523050289898572	0.576933434454734	0.13762859082779	0.161413750700578	0.294023114616715	0.136538828779626	FALSE	FALSE
419	cg24663970	chr13.97647084.97647085	chr13	97647084	97647085	B.cell.diff.427	AMPL131108	CpG.B.cell.diff	0.388340944922278	0.317634603764602	0.157477815858922	0.136672282121445	0.304097073521043	0.138358223964214	0.152454807570089	0.240819298738624	FALSE	FALSE
420	cg24673385	chr1.21051448.21051449	chr1	21051448	21051449	B.cell.diff.200	AMPL130612	CpG.B.cell.diff	0.901033893242936	0.901177881372747	0.881110625379582	0.900911655576239	0.875339136827266	0.750657902711017	0.692523228665332	0.832398986607462	FALSE	FALSE
421	cg24719984	chr12.82153464.82153465	chr12	82153464	82153465	B.cell.diff.50	AMPL131074	CpG.B.cell.diff	0.124389708307771	0.148356564367171	0.138881577540691	0.153525380686223	0.181464746304284	0.247744272135652	0.313842099198889	0.195946589519936	FALSE	FALSE
422	cg24728456	chr1.34090664.34090665	chr1	34090664	34090665	B.cell.diff.10	AMPL130619	CpG.B.cell.diff	0.904929592671874	0.903692913341791	0.883186146137235	0.904849036566052	0.881987351049578	0.721154843425088	0.646200116765569	0.824293199038839	FALSE	FALSE
423	cg24750887	chr4.89534723.89534724	chr4	89534723	89534724	B.cell.diff.28	AMPL199984	CpG.B.cell.diff	0.199729046015764	0.278568013132579	0.285537354383764	0.280963037134513	0.10100188165872	0.269669619349915	0.378003021218685	0.137350940980672	TRUE	FALSE
424	cg24762962	chr5.60937901.60937902	chr5	60937901	60937902	B.cell.diff.221	AMPL130790	CpG.B.cell.diff	0.88961194431055	0.919696223188531	0.907601548653553	0.924004267141301	0.903630084347633	0.661020412505434	0.490361958258102	0.826008849212952	TRUE	FALSE
425	cg24783510	chr19.17862150.17862151	chr19	17862150	17862151	B.cell.diff.418	AMPL131292	CpG.B.cell.diff	0.335299096824669	0.077292928152661	0.070031791582914	0.067295395375155	0.057300931571967	0.055317746017415	0.059066566171853	0.054837730372213	FALSE	FALSE
426	cg24829430	chr7.44471057.44471058	chr7	44471057	44471058	B.cell.diff.170	AMPL130900	CpG.B.cell.diff	0.911580525569451	0.914777258889049	0.908829823139925	0.915172027428179	0.853733166689502	0.269346642563382	0.657487604967734	0.626099209560492	FALSE	FALSE
427	cg24935598	chr3.193921489.193921490	chr3	193921489	193921490	B.cell.diff.394	AMPL130751	CpG.B.cell.diff	0.48720998816055	0.425673211802252	0.404254489393461	0.406679476167899	0.205461844080516	0.16587810999352	0.120603856577901	0.193500169996938	FALSE	FALSE
428	cg25087423	chr11.118754535.118754536	chr11	118754535	118754536	B.cell.diff.139	AMPL131040	CpG.B.cell.diff	0.944782347362621	0.949591127610451	0.936935164515021	0.927427110580983	0.080023048434319	0.055302179141806	0.065950234080815	0.074217772914233	FALSE	FALSE
429	cg25088009	chr14.74188055.74188056	chr14	74188055	74188056	always.meth.B.25	AMPL200290	CpG.always.meth.B	0.97568369110566	0.971850347499928	0.973818984502537	0.974417250196799	0.959238535093562	0.951600954512792	0.953625811484851	0.958955985247587	NA	NA
430	cg25099065	chr2.69994225.69994226	chr2	69994225	69994226	B.cell.diff.122	AMPL130676	CpG.B.cell.diff	0.856067592476224	0.502764456508549	0.120055575930582	0.114851796309097	0.177454212667706	0.58389024543538	0.853577917839338	0.28210517850782	TRUE	FALSE
431	cg25176746	chr12.81102749.81102750	chr12	81102749	81102750	B.cell.diff.370	AMPL131073	CpG.B.cell.diff	0.104628412587402	0.10980786533469	0.099632549549397	0.113499945563758	0.251971223495711	0.319495646276141	0.440326120004749	0.266975457293948	FALSE	FALSE
432	cg25206451	chr7.143805315.143805316	chr7	143805315	143805316	B.cell.diff.231	AMPL130920	CpG.B.cell.diff	0.788588282038917	0.895525868977359	0.887119879317635	0.907982066107574	0.899712967462844	0.820858851848268	0.755371546990986	0.863480954656827	FALSE	FALSE
433	cg25254170	chr6.36954695.36954696	chr6	36954695	36954696	B.cell.diff.321	AMPL130855	CpG.B.cell.diff	0.491070903258443	0.478550777953858	0.442472735018423	0.476065950310521	0.260013512840093	0.131818543457998	0.111694659070845	0.215125396035391	FALSE	FALSE
434	cg25303831	chr13.31544911.31544912	chr13	31544911	31544912	B.cell.diff.250	AMPL131098	CpG.B.cell.diff	0.918923337130621	0.891480065166538	0.851292231008655	0.855042197965655	0.78575835860129	0.361870511887782	0.22840153422448	0.632858465157732	TRUE	FALSE
435	cg25344401	chr7.4755415.4755416	chr7	4755415	4755416	B.cell.diff.289	AMPL130885	CpG.B.cell.diff	0.462553674302712	0.867991867738191	0.861235918878428	0.88851300077576	0.924433812658783	0.935231192243295	0.923257274168779	0.92540593620758	FALSE	FALSE
436	cg25378920	chr3.13728706.13728707	chr3	13728706	13728707	B.cell.diff.210	AMPL130720	CpG.B.cell.diff	0.871701567864048	0.897850555993909	0.869369491705469	0.893110785115351	0.869678658199671	0.62241221607423	0.445148184022745	0.782316434977817	TRUE	FALSE
437	cg25404375	chr15.99409942.99409943	chr15	99409942	99409943	B.cell.diff.386	AMPL131167	CpG.B.cell.diff	0.770874271806346	0.769631883421813	0.718861562247218	0.736346715348995	0.56033994879153	0.429301093538442	0.374898784699557	0.50703073203392	FALSE	FALSE
438	cg25415989	chr2.135010882.135010883	chr2	135010882	135010883	B.cell.diff.204	AMPL130696	CpG.B.cell.diff	0.882484816964364	0.93355944748135	0.920982973369369	0.937102703375676	0.911257466536185	0.598443565813006	0.551270675606216	0.828870217146426	TRUE	FALSE
439	cg25508830	chr15.100893944.100893945	chr15	100893944	100893945	B.cell.diff.254	AMPL131169	CpG.B.cell.diff	0.822132456003248	0.837588393596291	0.79668163027033	0.80391986377083	0.747038760920622	0.325336963462944	0.273858291032661	0.619478119249857	TRUE	FALSE
440	cg25602242	chr1.9143538.9143539	chr1	9143538	9143539	B.cell.diff.78	AMPL130604	CpG.B.cell.diff	0.130456472903315	0.118468594288578	0.157180571227884	0.161883667558085	0.152135344573454	0.255283400606374	0.517575896908085	0.186542106482004	TRUE	FALSE
441	cg25716740	chr17.49337652.49337653	chr17	49337652	49337653	always.unmeth.B.22	AMPL131231	CpG.always.unmeth.B	0.038011395729383	0.035481398179901	0.031302091250636	0.039555171931514	0.041066161924934	0.034017099933909	0.042670477792886	0.037061232753711	NA	NA
442	cg25730428	chr6.29454755.29454756	chr6	29454755	29454756	B.cell.diff.131	AMPL130831	CpG.B.cell.diff	0.890911558376233	0.91473935480319	0.90129215359526	0.915698726434875	0.506148471054524	0.601954690340837	0.563205427897692	0.523187591724024	FALSE	FALSE
443	cg25781963	chr11.68097231.68097232	chr11	68097231	68097232	B.cell.diff.246	AMPL131028	CpG.B.cell.diff	0.936424675027406	0.94168187289127	0.942522094953689	0.941962830937963	0.928268825273977	0.856373023853357	0.817386474664328	0.89452832813704	FALSE	FALSE
444	cg26052635	chr2.29339307.29339308	chr2	29339307	29339308	B.cell.diff.123	AMPL130672	CpG.B.cell.diff	0.665259062302569	0.716252284238836	0.731594663323454	0.761307567091183	0.150998312657554	0.129312630212463	0.160346825727743	0.144656044808925	FALSE	FALSE
445	cg26063719	chr10.17273187.17273188	chr10	17273187	17273188	B.cell.diff.44	AMPL130977	CpG.B.cell.diff	0.722272419456113	0.896961492544449	0.916019146040306	0.916130171579472	0.889711098194118	0.591360373374701	0.506485612112989	0.813511965101664	TRUE	FALSE
446	cg26109510	chr2.70408459.70408460	chr2	70408459	70408460	B.cell.diff.20	AMPL199911	CpG.B.cell.diff	0.885925026442204	0.919131064186027	0.891661762912025	0.889637725182397	0.734306725615108	0.40829481264733	0.299994495713389	0.648918747379473	TRUE	FALSE
447	cg26133301	chr3.27521365.27521366	chr3	27521365	27521366	B.cell.diff.156	AMPL199951	CpG.B.cell.diff	0.635428455461343	0.810510152348689	0.792230534345955	0.822806203458247	0.326289197968156	0.217725897182454	0.376107544188534	0.268404278826401	FALSE	FALSE
448	cg26137103	chr4.40193114.40193115	chr4	40193114	40193115	B.cell.diff.159	AMPL130762	CpG.B.cell.diff	0.855983393129064	0.912911040968073	0.830897838991199	0.853720138340249	0.642420174268021	0.093894381644663	0.388216568752244	0.458081207524536	TRUE	FALSE
449	cg26147480	chr10.126490099.126490100	chr10	126490099	126490100	B.cell.diff.243	AMPL130999	CpG.B.cell.diff	0.897436669377669	0.912600276531116	0.903185483054658	0.910856907483315	0.889869776781236	0.766620866055145	0.729947123062886	0.859831346220927	FALSE	FALSE
450	cg26159905	chr7.150884914.150884915	chr7	150884914	150884915	B.cell.diff.439	AMPL130922	CpG.B.cell.diff	0.780126907428793	0.617348337128232	0.50288328615268	0.441604013608235	0.524497288739272	0.231719455934445	0.215050881813033	0.426425323762197	TRUE	FALSE
451	cg26175343	chr20.6034888.6034889	chr20	6034888	6034889	B.cell.diff.383	AMPL131316	CpG.B.cell.diff	0.67887916933818	0.644476338291581	0.608557326998824	0.598164961325915	0.868747478181287	0.830408399260187	0.782592619264572	0.854226420327318	FALSE	FALSE
452	cg26183021	chr17.8114512.8114513	chr17	8114512	8114513	B.cell.diff.260	AMPL131219	CpG.B.cell.diff	0.815050320782848	0.84126748893549	0.827300340227464	0.859847775350826	0.764536164566547	0.206181254301484	0.225083111073556	0.544979491066402	TRUE	FALSE
453	cg26188685	chr15.50540269.50540270	chr15	50540269	50540270	B.cell.diff.443	AMPL131145	CpG.B.cell.diff	0.682697537821289	0.461338534495514	0.433710427896122	0.405067492147041	0.345883939576508	0.302421073454501	0.320405756489174	0.332818774404255	FALSE	FALSE
454	cg26189283	chr1.155109378.155109379	chr1	155109378	155109379	B.cell.diff.351	AMPL130637	CpG.B.cell.diff	0.855420981638609	0.867874751294733	0.865584660155465	0.870622489468363	0.50892653767735	0.263528572252925	0.252973128917518	0.427597846975994	TRUE	FALSE
455	cg26231761	chr1.4744796.4744797	chr1	4744796	4744797	B.cell.diff.201	AMPL130603	CpG.B.cell.diff	0.933852289393069	0.914987454458461	0.883731593405386	0.893678047502003	0.808563845931738	0.544423942086915	0.412069448563879	0.715755108674984	TRUE	FALSE
456	cg26232359	chr14.54004893.54004894	chr14	54004893	54004894	B.cell.diff.253	AMPL131118	CpG.B.cell.diff	0.9123495706188	0.934229597343752	0.925098530451801	0.934785614093847	0.918543314400227	0.757630154238837	0.710163165901503	0.854620326064329	FALSE	FALSE
457	cg26300517	chr4.38732661.38732662	chr4	38732661	38732662	B.cell.diff.84	AMPL130761	CpG.B.cell.diff	0.909151730762726	0.916466509506012	0.802019104752688	0.815234051520406	0.388607787456614	0.146093457663212	0.115438214834847	0.302397536617714	TRUE	FALSE
458	cg26306530	chr13.60053952.60053953	chr13	60053952	60053953	B.cell.diff.251	AMPL131106	CpG.B.cell.diff	0.885436539174708	0.90952674966879	0.900244633604268	0.910157245953854	0.890961839190013	0.748666135040606	0.631189493669401	0.833555418733145	TRUE	FALSE
459	cg26313441	chr2.114383756.114383757	chr2	114383756	114383757	B.cell.diff.81	AMPL130687	CpG.B.cell.diff	0.893024800661491	0.906834221322387	0.882816156884237	0.913580182411962	0.807454870093226	0.642095578735917	0.537976400564697	0.766416905839554	TRUE	FALSE
460	cg26382697	chr11.2406712.2406713	chr11	2406712	2406713	B.cell.diff.293	AMPL204650	CpG.B.cell.diff	0.898977741953705	0.372901828342628	0.113581523308501	0.080004364470087	0.068585658768536	0.059094847862151	0.076545922075777	0.06577829945428	FALSE	FALSE
461	cg26456399	chr15.25427738.25427739	chr15	25427738	25427739	B.cell.diff.58	AMPL131141	CpG.B.cell.diff	0.857230534015074	0.855997728579769	0.815421542455571	0.835847170998452	0.787606087056729	0.667503354399516	0.617520804642331	0.749029342973696	FALSE	FALSE
462	cg26470696	chr19.19383613.19383614	chr19	19383613	19383614	B.cell.diff.265	AMPL131298	CpG.B.cell.diff	0.831681422741954	0.829554633717761	0.793125201316476	0.821661111041391	0.854140074478691	0.661205134090535	0.597317799394669	0.794953787339521	TRUE	FALSE
463	cg26478401	chr10.90749920.90749921	chr10	90749920	90749921	B.cell.diff.173	AMPL130991	CpG.B.cell.diff	0.719500568513308	0.896301618423976	0.872962869729503	0.877110663608439	0.647059221882193	0.187553129658537	0.439977665836859	0.494609633214247	FALSE	FALSE
464	cg26546504	chr18.54318490.54318491	chr18	54318490	54318491	always.unmeth.B.11	AMPL200419	CpG.always.unmeth.B	0.019911189192279	0.021974574576684	0.024679244646241	0.020561335690055	0.031658668430574	0.029288168816291	0.033328874528271	0.031279345451935	NA	NA
465	cg26554141	chr8.111342449.111342450	chr8	111342449	111342450	B.cell.diff.238	AMPL130937	CpG.B.cell.diff	0.814877123395708	0.890492812772301	0.874519476982468	0.899126993254429	0.85867163574011	0.661190822058724	0.479645637672941	0.779851951776088	TRUE	FALSE
466	cg26559770	chr13.45563685.45563686	chr13	45563685	45563686	always.unmeth.B.16	AMPL131101	CpG.always.unmeth.B	0.023967168648956	0.025834277320388	0.02747647578284	0.024956475998743	0.033551709682791	0.037052995141284	0.034882759557578	0.03094325666981	NA	NA
467	cg26588045	chr19.41283090.41283091	chr19	41283090	41283091	B.cell.diff.336	AMPL131303	CpG.B.cell.diff	0.386614182479575	0.369644757990898	0.315334491617716	0.335376703640682	0.183106191733307	0.05256172616869	0.05626287526973	0.13719942845771	FALSE	FALSE
468	cg26653824	chr1.36866445.36866446	chr1	36866445	36866446	B.cell.diff.11	AMPL130620	CpG.B.cell.diff	0.863366092387857	0.899017150949007	0.872079991437169	0.887539719112258	0.887659460026095	0.759509012722936	0.667216014441698	0.867182647704385	FALSE	FALSE
469	cg26673609	chr14.92572604.92572605	chr14	92572604	92572605	always.unmeth.B.19	AMPL200294	CpG.always.unmeth.B	0.017684795818656	0.021552886083024	0.022254102580998	0.021247728183264	0.030996291541271	0.02390022525065	0.032334624167147	0.029492061783403	NA	NA
470	cg26775079	chr19.56158830.56158831	chr19	56158830	56158831	B.cell.diff.337	AMPL131312	CpG.B.cell.diff	0.712905442789349	0.647022230338529	0.435231169261521	0.237933243630505	0.069487010120806	0.070810429457816	0.09489353931674	0.072109407508655	FALSE	FALSE
471	cg26794346	chr6.16472305.16472306	chr6	16472305	16472306	B.cell.diff.166	AMPL130829	CpG.B.cell.diff	0.88044577691242	0.920046391072387	0.904010680520622	0.931511877080394	0.883077158308382	0.359363210984256	0.587256454983412	0.684896419012511	TRUE	FALSE
472	cg26826729	chr12.6646450.6646451	chr12	6646450	6646451	B.cell.diff.3	AMPL200232	CpG.B.cell.diff	0.90474132638936	0.913055517770443	0.897096466636645	0.901003470481187	0.861940779781166	0.583393445811699	0.599292045278274	0.789645061610252	TRUE	FALSE
473	cg26874367	chr2.129381792.129381793	chr2	129381792	129381793	B.cell.diff.430	AMPL199921	CpG.B.cell.diff	0.269191180629118	0.614566895192438	0.658341168925692	0.651840053868191	0.610763452771783	0.325830359840683	0.316431886382642	0.527349139542553	TRUE	FALSE
474	cg27014538	chr18.30353240.30353241	chr18	30353240	30353241	B.cell.diff.334	AMPL131256	CpG.B.cell.diff	0.400379149688323	0.342940534334249	0.116280128768658	0.086822303444756	0.070579744953994	0.068715959474147	0.103030710238915	0.074166756094046	FALSE	FALSE
475	cg27042523	chr12.52245356.52245357	chr12	52245356	52245357	B.cell.diff.327	AMPL131070	CpG.B.cell.diff	0.607456155446848	0.678292424489387	0.609251406200587	0.668259192579703	0.631430094979144	0.407118920586374	0.30815178404192	0.546008382252298	TRUE	FALSE
476	cg27109600	chr2.200332025.200332026	chr2	200332025	200332026	B.cell.diff.340	AMPL130702	CpG.B.cell.diff	0.053804268648167	0.058027485832157	0.050781619881003	0.058934845119565	0.109505886656354	0.168353138620815	0.250507077660708	0.123109578020019	FALSE	FALSE
477	cg27215236	chr7.878040.878041	chr7	878040	878041	always.meth.B.28	AMPL200086	CpG.always.meth.B	0.975505400002116	0.973468242360292	0.973495631001351	0.97479692136179	0.963302737574218	0.956220939287957	0.960132047749033	0.961983494093132	NA	NA
478	cg27224881	chr15.33191698.33191699	chr15	33191698	33191699	B.cell.diff.107	AMPL131143	CpG.B.cell.diff	0.908195256061346	0.846481777162808	0.761315836000367	0.697003738023925	0.233801496777577	0.152800247274493	0.274025262247662	0.19338823220815	FALSE	FALSE
479	cg27392771	chr19.13125851.13125852	chr19	13125851	13125852	B.cell.diff.382	AMPL131283	CpG.B.cell.diff	0.37849672206817	0.366660208814247	0.348861950563595	0.366669604292063	0.885534229831689	0.820026553959387	0.800447052783528	0.860511540441652	FALSE	FALSE
480	cg27434890	chr6.135517041.135517042	chr6	135517041	135517042	B.cell.diff.423	AMPL130866	CpG.B.cell.diff	0.579300292209561	0.847078738565271	0.84138939780659	0.869902955617517	0.858635051623631	0.894056160740203	0.854062234150277	0.865767331161317	FALSE	FALSE
481	cg27457169	chr17.38804285.38804286	chr17	38804285	38804286	always.unmeth.B.8	AMPL131227	CpG.always.unmeth.B	0.023473239294603	0.020925989662597	0.021110108340713	0.021436486219126	0.0308412071959	0.029781756192083	0.033093973403121	0.030087548899867	NA	NA
482	cg27490128	chr6.31560441.31560442	chr6	31560441	31560442	B.cell.diff.89	AMPL130840	CpG.B.cell.diff	0.924072343414176	0.924712206925669	0.914046524270642	0.921089905189108	0.871077144075093	0.624166964121842	0.502875236598768	0.807511348277086	TRUE	FALSE
483	NA	chr14.101293218.101293221	chr14	101293218	101293221	imprinted.B.5	AMPL131131	CpG.imprinted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
484	NA	chr2.131581401.131581402	chr2	131581401	131581402	MCL.11	AMPL130692	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
485	NA	chr15.59659720.59659721	chr15	59659720	59659721	MCL.67	AMPL131150	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
486	NA	chr9.117251270.117251271	chr9	117251270	117251271	MCL.30	AMPL130955	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
487	NA	chr10.73640434.73640435	chr10	73640434	73640435	MCL.36	AMPL130985	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
488	NA	chr11.14374489.14374490	chr11	14374489	14374490	MCL.40	AMPL131014	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
489	NA	chr7.27219707.27219708	chr7	27219707	27219708	MCL.extra.4	AMPL200102	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
490	NA	chr11.2020728.2020731	chr11	2020728	2020731	imprinted.B.2	AMPL131008	CpG.imprinted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
491	NA	chr17.63559646.63559647	chr17	63559646	63559647	MCL.83	AMPL131239	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
492	NA	chr11.69468010.69468011	chr11	69468010	69468011	MCL.45	AMPL131030	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
493	NA	chr10.110346471.110346472	chr10	110346471	110346472	MCL.38	AMPL130996	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
494	NA	chr19.42967022.42967023	chr19	42967022	42967023	MCL.92	AMPL131305	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
495	NA	chr10.134251422.134251423	chr10	134251422	134251423	MCL.39	AMPL200185	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
496	NA	chr7.73156471.73156472	chr7	73156471	73156472	MCL.20	AMPL130905	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
497	NA	chr16.89221309.89221310	chr16	89221309	89221310	MCL.78	AMPL131210	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
498	NA	chr12.117579053.117579054	chr12	117579053	117579054	MCL.56	AMPL131086	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
499	NA	chr12.105142303.105142304	chr12	105142303	105142304	MCL.55	AMPL131083	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
500	NA	chr15.25201187.25201190	chr15	25201187	25201190	imprinted.B.8	AMPL131140	CpG.imprinted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
501	NA	chr20.46971532.46971533	chr20	46971532	46971533	MCL.96	AMPL131329	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
502	NA	chr17.55714520.55714521	chr17	55714520	55714521	MCL.79	AMPL131232	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
503	NA	chr16.88528868.88528869	chr16	88528868	88528869	MCL.74	AMPL131204	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
504	NA	chr16.88723801.88723802	chr16	88723801	88723802	MCL.76	AMPL131206	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
505	NA	chr15.59627556.59627557	chr15	59627556	59627557	MCL.66	AMPL131149	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
506	NA	chr12.3336482.3336483	chr12	3336482	3336483	MCL.52	AMPL131056	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
507	NA	chr17.55976705.55976706	chr17	55976705	55976706	MCL.81	AMPL131234	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
508	NA	chr7.94286631.94286634	chr7	94286631	94286634	imprinted.B.18	AMPL130912	CpG.imprinted.multiple.cutsites	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
509	NA	chr20.57426428.57426431	chr20	57426428	57426431	imprinted.B.13	AMPL131332	CpG.imprinted.multiple.cutsites	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
510	NA	chr2.20832599.20832600	chr2	20832599	20832600	MCL.6	AMPL130670	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
511	NA	chr2.135339555.135339556	chr2	135339555	135339556	MCL.13	AMPL130697	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
512	NA	chr8.144425976.144425977	chr8	144425976	144425977	MCL.25	AMPL130943	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
513	NA	chr20.42353231.42353232	chr20	42353231	42353232	MCL.95	AMPL131328	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
514	NA	chr3.152553697.152553698	chr3	152553697	152553698	MCL.101	AMPL199968	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
515	NA	chr2.131581917.131581918	chr2	131581917	131581918	MCL.12	AMPL199923	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
516	NA	chr16.1024344.1024345	chr16	1024344	1024345	MCL.71	AMPL131174	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
517	NA	chr22.49233466.49233467	chr22	49233466	49233467	MCL.100	AMPL131366	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
518	NA	chr9.137098036.137098037	chr9	137098036	137098037	MCL.32	AMPL130966	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
519	NA	chr16.1027145.1027146	chr16	1027145	1027146	MCL.72	AMPL131175	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
520	NA	chr20.39099340.39099341	chr20	39099340	39099341	MCL.94	AMPL131325	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
521	NA	chr20.30134972.30134975	chr20	30134972	30134975	imprinted.B.11	AMPL131322	CpG.imprinted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
522	NA	chr5.139137513.139137514	chr5	139137513	139137514	MCL.18	AMPL130805	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
523	NA	chr20.49464924.49464925	chr20	49464924	49464925	MCL.97	AMPL131331	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
524	NA	chr7.139448319.139448320	chr7	139448319	139448320	MCL.24	AMPL130919	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
525	NA	chr12.125566250.125566251	chr12	125566250	125566251	MCL.57	AMPL131091	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
527	NA	chr14.101292097.101292100	chr14	101292097	101292100	imprinted.B.4	AMPL131130	CpG.imprinted	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
528	NA	chr5.64372215.64372216	chr5	64372215	64372216	MCL.16	AMPL130792	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
529	NA	chr14.105921088.105921089	chr14	105921088	105921089	MCL.64	AMPL131135	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
530	NA	chr12.31784856.31784857	chr12	31784856	31784857	MCL.54	AMPL131066	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
531	NA	chr12.3333500.3333501	chr12	3333500	3333501	MCL.50	AMPL131054	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
532	NA	chr1.15688778.15688779	chr1	15688778	15688779	MCL.1	AMPL130607	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
533	NA	chr1.15689246.15689247	chr1	15689246	15689247	MCL.2	AMPL130608	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
534	NA	chr22.37474566.37474567	chr22	37474566	37474567	MCL.99	AMPL131352	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
535	NA	chr1.16285213.16285214	chr1	16285213	16285214	MCL.3	AMPL130609	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
536	NA	chr19.42968990.42968991	chr19	42968990	42968991	MCL.93	AMPL200452	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
537	NA	chr11.47927859.47927860	chr11	47927859	47927860	MCL.42	AMPL200199	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
538	NA	chr3.13594558.13594559	chr3	13594558	13594559	MCL.14	AMPL130719	CpG.MCL	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
539	NA	chr22.42077834.42077837	chr22	42077834	42077837	imprinted.B.17	AMPL131358	CpG.imprinted.multiple.cutsites	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
