X6042308046_R06C02	X6042308046_R03C02	X6042308061_R05C02	X6042308061_R06C02	X6042308062_R04C02	X6042308062_R06C02	X6042308061_R04C02	X6042308046_R06C01	X6042308046_R04C02	X6042308061_R03C01	X6042308062_R05C01	X6042308062_R03C02	X6042308062_R01C01	X6042308062_R03C01	X6042308061_R01C01	X6042308046_R01C01	X6042308046_R04C01	X6042308061_R01C02	X6042308062_R04C01	X6042308061_R05C01	X6042308046_R02C01	X6042308046_R05C01	X6929671168_R04C01	X5900833028_R01C02	X5900833028_R01C01	X5900833028_R04C01	X6929671131_R04C02	X6929671127_R02C02	X6929671137_R01C01	X7990908013_R05C01	X6929671127_R05C02	X6929671133_R03C02	X6929671127_R06C02	X6929671133_R04C02	X6929671168_R03C01	X6929671168_R03C02	X6929671131_R03C02	X7990908013_R03C02	X7990908013_R05C02	X7990908013_R04C01	X7990908013_R01C02	X6929671168_R06C01	X6929671168_R04C02	X6929671131_R06C02	X7990908013_R04C02	X7990908013_R06C02	X7990908013_R06C01	X7990908013_R02C02	X7990895055_R06C01	X6929671168_R01C01	X6929671168_R02C01	X7990895143_R06C02	X5900833028_R03C02	X5900833028_R03C01	X5900833028_R06C01	X6929671127_R04C02	X6929671137_R03C01	X5900833028_R02C02	X5900833028_R02C01	X5900833028_R05C01	X6929671127_R03C02	X6929671137_R02C01
cg04742515	0.946563898688359	0.936280701754386	0.966473957207694	0.946269069740031	0.949772558638384	0.951161147486928	0.943683775055382	0.947816775889995	0.942553445598949	0.945209390862944	0.950904236475336	0.954021405253516	0.94106522710862	0.946510608619984	0.932819194515853	0.92618947955909	0.936346260856942	0.883912698112494	0.949158147096916	0.942323674441797	0.939674735249622	0.94156094008197	0.91099697688782	0.911468634686347	0.922489456286333	0.917641511552193	0.927496626180837	0.921733001965948	0.901021231095445	0.90564711234259	0.91924765592723	0.916932907348243	0.917101158402234	0.877636485908174	0.850093629882716	0.906505797652182	0.866843421696415	0.854517385870764	0.828186935811599	0.844338118646289	0.791430022625479	0.800547538926596	0.806418617357522	0.807974060285817	0.770446586295596	0.752982587662014	0.784046847010272	0.767280305661688	0.750882541720154	0.663959810061248	0.691337724320512	0.712192088256767	0.804411892173009	0.806150505001288	0.809416472273915	0.781897538550065	0.827463602679741	0.828093629107292	0.823654197430427	0.847647468988255	0.812201660890604	0.844478196570606
cg06797617	0.527851458885942	0.439889025893958	0.394981763300214	0.49768613739202	0.46996303142329	0.472090004327131	0.531553724190442	0.519227539882452	0.529885978977374	0.464619862776353	0.502523107669248	0.485664904432696	0.478936528739936	0.507345346034661	0.44099832153543	0.405385936720785	0.534954789015405	0.405280090840272	0.507626834983025	0.49295492152635	0.510942434483905	0.525363516192994	0.605001801060053	0.628563977746871	0.614363907779068	0.598342396645482	0.604367064255483	0.609526913258378	0.683513750731422	0.490676883780332	0.632004621606008	0.588915568187387	0.805691650161576	0.682955899880811	0.674692737430168	0.578709677419355	0.690692752130885	0.63598155390812	0.660686346093668	0.665320545179202	0.645603957236317	0.650709504685408	0.616450969359047	0.696919456626377	0.611679151402482	0.640597345132743	0.662042734086587	0.613007348396401	0.670331827999215	0.758877391498548	0.836467384256257	0.782177636982283	0.704855697935283	0.787526427061311	0.78090552974401	0.781734307780024	0.79469265543357	0.684222552267794	0.710424433610554	0.678217211852399	0.72656691860764	0.737562940584089
cg06825448	0.402257755756996	0.434476810399463	0.173889406648027	0.327730412458346	0.410824199772503	0.254923167049705	0.328705599175143	0.429642918900225	0.407932848613821	0.176505843572071	0.311000522225294	0.36346510235166	0.272411913576119	0.222492879628242	0.231357109773043	0.297647451637811	0.40182985316904	0.118796641791045	0.32312532471281	0.230441611792424	0.32907368354789	0.334774982580072	0.0707142294668872	0.0661435825546742	0.0563237676463782	0.0693357133749841	0.0615228288607803	0.0364637483469047	0.0688651794374394	0.0558757044159317	0.056160437011262	0.0617972849171317	0.0606541780508972	0.171486259881592	0.124407858973363	0.0678849016041012	0.151138234956205	0.049648225135913	0.0989130028762467	0.105208050568116	0.106356118643162	0.0729800173761946	0.0664332882488663	0.127714692031186	0.0510188506448905	0.0756919585889348	0.0989957484239848	0.100847493718325	0.320869718103499	0.471443371319721	0.45740734968675	0.404981777327159	0.259992022921294	0.387659935255126	0.295519071719541	0.332137402729631	0.337700873508035	0.14015820845236	0.241402252965334	0.160250920613171	0.12831788289359	0.181693353135753
cg17532753	0.932263173049237	0.937479732797198	0.918335332656639	0.91680357494907	0.93483832807571	0.894390543102487	0.430817610062893	0.557393860668627	0.461538461538462	0.33897076588548	0.585206258890469	0.396775150855673	0.157028635180364	0.307531380753138	0.202208290446337	0.193839973217275	0.225327833528289	0.256926611704284	0.175835682641965	0.190334085450178	0.164422847128177	0.209654178674352	0.192220257640818	0.262047096740656	0.212930949323323	0.235703389515199	0.15231708053894	0.204911857767063	0.246011602610587	0.135094006185263	0.17319045174538	0.199341257339252	0.22376474100612	0.31036299765808	0.275607583662044	0.242156665997726	0.324327903588929	0.303365079365079	0.257540744344442	0.267427274356371	0.212155191747028	0.194966833071189	0.205697373288938	0.260528950933616	0.191347657381132	0.245759493670886	0.317188684011114	0.202634839887824	0.424966174480852	0.626825356630371	0.647397563676633	0.601627604166667	0.522322614934892	0.573491967964446	0.598757212605415	0.512388966806919	0.543856143856144	0.627027312589149	0.5702615146251	0.578596114884996	0.507758680676362	0.532760790701118
cg18106923	0.723079784266319	0.786761940579165	0.671966255678131	0.794092093831451	0.696341775390125	0.745065239210438	0.79986361075696	0.79454112933517	0.723198811587026	0.68160045083122	0.727238595832551	0.755210173083716	0.796082698585419	0.734477643568553	0.729910248382384	0.70961611554542	0.76908497420238	0.69726359542778	0.812414630444681	0.73706748886605	0.747159545527284	0.72114724852477	0.755107003891051	0.837097495527728	0.815277935659884	0.815334392094583	0.782115051903114	0.710305008158654	0.762965770694969	0.770329994107248	0.821355635514928	0.805904938435059	0.686874632136551	0.691471215351812	0.673097493642833	0.745681899281012	0.674606955693187	0.697235023041475	0.597310228889176	0.651754508597791	0.601575240016045	0.671104348928617	0.655377227347403	0.665731695521811	0.638686581903469	0.552996632996633	0.592301943198804	0.593143203883495	0.614876385336743	0.523237523237523	0.548175978669252	0.504910456383593	0.689344012977796	0.64081713605712	0.632191780821918	0.586343924013974	0.65011013215859	0.712218649517685	0.687551610239472	0.676808895916754	0.604556523853628	0.674771661318193
cg19492047	0.0234315691673182	0.0409997727122757	0.0514165121186928	0.0465152128254042	0.0195046230680975	0.0358407706474005	0.0739289337804046	0.0883322318539289	0.0588571428571429	0.0776799229393147	0.0208306039565046	0.0305628272251309	0.0806003335186215	0.0498345885830928	0.0562468041588546	0.0313140981813209	0.0645644780077247	0.0320474777448071	0.0401728960081363	0.0710426132874862	0.0636292223095051	0.0771862540869397	0.101341184167484	0.0911707777060896	0.0939981108473105	0.091303599104529	0.108213820078227	0.0808003078106964	0.108950502419055	0.0610423849117826	0.0865628674793248	0.0847362514029181	0.111943809031877	0.158088549017034	0.135614000797057	0.118143459915612	0.179621065194689	0.128911132764441	0.100224143451809	0.170936794582393	0.127168419614807	0.0989222001982161	0.0949812829135207	0.146323361892204	0.0922057169911819	0.0997576291726341	0.138276430709094	0.0998079771767159	0.198611940123825	0.360345867685502	0.347781217750258	0.277126532833239	0.272044433987406	0.316747109274628	0.257542354072649	0.256494532583275	0.265765765765766	0.173329699587011	0.24260933755912	0.168083910844727	0.150182565494124	0.175538301448811
cg24766821	0.161906979358185	0.106789851884441	0.0141258077980631	0.0788342157053649	0.0214909674934223	0.0181845506462278	0.0798627072415801	0.0536580195553671	0.0985625801712733	0.0566926521811246	0.0237976731164064	0.0164227186777786	0.0266775443605956	0.0392902846470446	0.0668598164345577	0.0238730515377054	0.12412644658984	0.0770682604592639	0.0271161048689139	0.065983047966772	0.104938271604938	0.0952616602746505	0.127677644616401	0.180595314786452	0.123103222180592	0.266404357313448	0.153848661689434	0.0796129818680481	0.0908267042593898	0.0878327405970471	0.0731874658568096	0.134078481944126	0.132523887773112	0.312853161514663	0.209385193328167	0.117778221512247	0.388994031154462	0.275272962478096	0.239314609496309	0.31515106414645	0.248095539070557	0.113498753413273	0.13798666707254	0.299760407307577	0.161029104165422	0.203908955962395	0.295399609043839	0.181385687483248	0.316345368572036	0.434362323427026	0.435157746677356	0.427484974572353	0.326150528201192	0.405718983938533	0.360000537735595	0.355476654831558	0.420297435592983	0.230836646790375	0.347110017626322	0.297956635100872	0.192110097456176	0.309612812510717
cg25393284	0.825553197938769	0.86264100862641	0.802420242024202	0.879675229602023	0.826057643687848	0.84204909284952	0.687418276914136	0.703167288420745	0.718341426970489	0.60672268907563	0.602207792207792	0.692706358235369	0.621320249776985	0.573732421623016	0.474626525259437	0.555449127288208	0.55618223976938	0.54635838150289	0.586206896551724	0.549882242110221	0.557885993147129	0.600332901793971	0.250149571229143	0.376949549681482	0.413386702245942	0.403138168108228	0.395827670562653	0.381762555033206	0.368951972861989	0.281272913916997	0.41227418955704	0.398174356071328	0.171982353366602	0.22326421248835	0.155134899912968	0.191033138401559	0.223816771761977	0.136927963043164	0.196209912536443	0.176067687348912	0.149945702113441	0.161674905495784	0.169222712650557	0.240581200977241	0.170197224251278	0.169807121661721	0.180227328481478	0.172759138708062	0.226794887110262	0.123999067091658	0.176648648648649	0.15396589063346	0.176262596499499	0.173605497170574	0.191336053476864	0.167630057803468	0.236001398112548	0.153961653961654	0.138325991189427	0.184017358386039	0.196475285694617	0.226951969041657
cg26149275	0.0971527706908868	0.0838367878055581	0.112290605632939	0.0706161137440758	0.0862634005443537	0.0740274058906914	0.0930911449886474	0.105735515111037	0.0926042133572389	0.0881777893639207	0.0848183854318824	0.0934961400676119	0.0684823486594686	0.0880954953008534	0.0612793288766549	0.0782645682688218	0.0869272539604183	0.0668400122361578	0.0852150665966487	0.0844841214488306	0.0889970023096958	0.0952766646772956	0.161324836023631	0.129941636383658	0.143126637554585	0.13792696596071	0.13972497355515	0.128040712468193	0.13648820266025	0.0944458663936524	0.093622916387362	0.132331626244082	0.207422105885333	0.33367053147615	0.281258260639704	0.151082095306637	0.342894885827515	0.244518632139312	0.22509977827051	0.311225172952466	0.243294578105215	0.177352847886175	0.148013260494	0.316547059308752	0.168789071544339	0.172805554303232	0.263984674329502	0.19812108559499	0.35116544161	0.544263131055584	0.523220892274211	0.479993692592739	0.37809093326243	0.498427968720608	0.420850547871385	0.442235337513833	0.474391888951743	0.293297619772326	0.350874321412009	0.318512470308789	0.284769094138544	0.333134861565942
cg27109600	0.0595513256288239	0.0655172413793104	0.0395680947405085	0.0480066053314461	0.0561363019277763	0.0540460428811382	0.0750720476884472	0.0825178389398573	0.0536806580890108	0.0357543570947715	0.0465343511450382	0.0546056620358149	0.0422955847929615	0.07389359983206	0.0401402671043796	0.0503334722801167	0.0603982676020313	0.0376285276744695	0.0631307204881483	0.0559516925614507	0.0482738443534231	0.0683831230752396	0.127429984663636	0.101405811613313	0.103371721937006	0.103445632593615	0.122549544724156	0.102540944123314	0.123996431757359	0.0745803940647045	0.0978498502035318	0.110897338896215	0.140896923707628	0.18393270479309	0.193882042253521	0.137914603575794	0.224331376386171	0.142506286182095	0.148366824990866	0.18171848793704	0.161628997761129	0.133645955451348	0.133404953838755	0.205183531540204	0.120092251935643	0.112676056338028	0.165111999492354	0.135155242535463	0.183662003483342	0.310497587216201	0.345405907024247	0.281201146430433	0.253847581306532	0.323256967438369	0.275644646294653	0.282061953742791	0.334363556466969	0.204807992507025	0.214710701043373	0.223973291211947	0.18166318964617	0.210740896949248
cg02519751	0.19165260088998	0.114325259515571	0.181091877496671	0.152099636283478	0.155085403726708	0.216673069535152	0.136946202531646	0.160906423214868	0.130851355050643	0.177071509648127	0.18025493025493	0.145293315143247	0.134139711878228	0.159614681136447	0.121513102282333	0.0621297880742398	0.111383108935129	0.131593714927048	0.1545518701482	0.129000759466204	0.146426680783483	0.133421255082976	0.213268892794376	0.308321964529332	0.216315665857669	0.26338991972628	0.163696060037523	0.194159607668301	0.195142082301615	0.130692723782935	0.190805532953621	0.208205521472393	0.385571860647474	0.434703648670959	0.42060387200321	0.255957271980279	0.40093962415034	0.327824519230769	0.351004664513814	0.456166557744375	0.365549597855228	0.276372953102373	0.25855152027027	0.355044699872286	0.226737967914439	0.252309944195408	0.41099947117927	0.27482347749338	0.44934665641814	0.694587239189598	0.746200607902736	0.602427142979232	0.663570528967254	0.656009913258984	0.571903122546355	0.646686010995724	0.615698267074414	0.509912618622569	0.450926318766794	0.420924310559679	0.405449702929728	0.401596667823672
cg04072910	0.957407738864693	0.918535989695723	0.954716967048224	0.955152955152955	0.947872977831037	0.943738121664563	0.935584397794596	0.945484391199171	0.951773071500659	0.957655598870816	0.951720367649571	0.954240994934359	0.93854428426575	0.947036495954804	0.909366090837063	0.924339646150012	0.930590350437679	0.939013998782715	0.929056818586117	0.931532738451233	0.890793114048571	0.910450858102797	0.736089141973356	0.718359179589795	0.784072130577219	0.795785159145696	0.84686908212994	0.826789517547921	0.828100333274864	0.865289378372385	0.857783424258277	0.859335347432024	0.60635056359725	0.533875029248237	0.440933286250507	0.637732153221126	0.535042066131872	0.530908560275797	0.55500289578578	0.461070655604653	0.371252911461327	0.549695393250736	0.647061585389865	0.566311993176424	0.631680687309826	0.607581235750639	0.506157085305731	0.458158909105981	0.505250390337043	0.318387085303844	0.283273272057335	0.365799628412177	0.396970467409776	0.331567641967842	0.378766486201306	0.369645349461404	0.449267886194992	0.320588810004559	0.322122724269146	0.418336974971164	0.424563445867288	0.486060300239687
cg04138502	0.121376239470772	0.0736435262498342	0.0649692985176456	0.0697714334754126	0.105260456153652	0.0690579481628583	0.0869491825153128	0.113939458086367	0.128767871778527	0.104648310541485	0.0876043992870081	0.0981737097104004	0.0814153869720063	0.100572965013924	0.0771881862710037	0.0982846702980681	0.168359445775801	0.0972430265981134	0.0989594266350796	0.0794434528568527	0.133660213958227	0.107375893929112	0.147240371078945	0.175145480408638	0.190348349921425	0.107366651272666	0.122459159496197	0.154576379791054	0.133427130964943	0.0911773130908049	0.0928019707490445	0.116786371192936	0.11144578313253	0.258766590892425	0.264193145187817	0.139612652224267	0.222222222222222	0.247269056275942	0.155625517812759	0.242564793631891	0.201382416899658	0.201940051135123	0.157226331610768	0.15653278909469	0.176539216607502	0.136315951866708	0.201106598010682	0.195467326544442	0.309575673085301	0.466650914737055	0.436078170377541	0.387585780177748	0.338256767085738	0.39760227601211	0.282415471469691	0.36416633162943	0.350511916028564	0.281786062909579	0.340998688660935	0.231658313697355	0.237989823564396	0.252060696890221
cg10775230	0.820902643045705	0.791543574593796	0.852827931666106	0.795995742982573	0.77871775152066	0.795647442872688	0.830836908310914	0.843587407037244	0.838560694836975	0.829038214515093	0.8487350104971	0.823125313573386	0.820717131474104	0.820046482458406	0.787158663541723	0.769424246581607	0.830957571692101	0.815786744113681	0.829707128117873	0.818945880135103	0.814301137779254	0.808791344286551	0.766004592885057	0.73249456557539	0.745856686554571	0.737775995589083	0.800105165230757	0.770668900745183	0.762577174643927	0.794294226515596	0.82666371060119	0.797827031725337	0.78021832616606	0.6868430335097	0.676039543024195	0.730055384095041	0.678866490416391	0.670239402591698	0.707660173067906	0.667442361560009	0.617278776130351	0.680455721679126	0.682013393507061	0.676722698430368	0.675285042173526	0.666253846731217	0.666092613853808	0.669360589493701	0.643424113863419	0.488722136393732	0.484281145175131	0.527870536861033	0.602856096667887	0.59037235050201	0.583407259554964	0.622594452495703	0.660101448613079	0.612701392147662	0.632166662567332	0.666317475967464	0.678636121470432	0.709644767918253
cg12431087	0.173419773095624	0.15930510978654	0.160483811490523	0.185029997143129	0.141959310612932	0.22688988249974	0.184920347574222	0.145944866160607	0.184772429293875	0.173023471278567	0.170260341798435	0.16648536930273	0.175710436060755	0.182093497054127	0.157236486080212	0.12931351436525	0.192496121499143	0.165707200425117	0.185993165113993	0.161228217406329	0.172136492066942	0.153431839847474	0.145133600387375	0.10652501615103	0.130794758630128	0.102678701837408	0.133779264214047	0.121324264852971	0.107809176542084	0.107773109243697	0.133467526599022	0.101905402376149	0.200746965452848	0.243429142330157	0.263261378848728	0.132778420724651	0.259604395604396	0.189503825752241	0.162252541466025	0.231934569450253	0.165548988406456	0.166015625	0.0987665198237885	0.222060273502808	0.135489431189331	0.120559791705412	0.18964899713467	0.138670360110803	0.277973120800125	0.399790958975699	0.41721974724975	0.335048383290064	0.283532952906503	0.418355603861646	0.314793860080685	0.353558253919459	0.404852654085712	0.206034073169076	0.268621901533294	0.180853322012312	0.236825926576497	0.239285334467723
